mp_id,given_name,family_name,name,photo_url,list,attendance,possible,in_parliament,účasť
1019,Viliam,Zahorčák,Viliam Zahorčák,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1019&ImageWidth=140,SMER – sociálna demokracia,4936,6147,True,80
233,Jaroslav,Baška,Jaroslav Baška,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=233&ImageWidth=140,SMER – sociálna demokracia,4334,6151,True,70
885,Ľuboš,Blaha,Ľuboš Blaha,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=885&ImageWidth=140,SMER – sociálna demokracia,4983,6133,True,81
880,Ladislav,Kamenický,Ladislav Kamenický,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=880&ImageWidth=140,SMER – sociálna demokracia,5149,6134,True,84
682,Peter,Pellegrini,Peter Pellegrini,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=682&ImageWidth=140,SMER – sociálna demokracia,3612,6134,True,59
877,Boris,Susko,Boris Susko,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=877&ImageWidth=140,SMER – sociálna demokracia,4948,6151,True,80
874,Augustín,Hambálek,Augustín Hambálek,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=874&ImageWidth=140,SMER – sociálna demokracia,4325,4802,True,90
238,Juraj,Blanár,Juraj Blanár,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=238&ImageWidth=140,SMER – sociálna demokracia,5314,6153,True,86
873,Marián,Kéry,Marián Kéry,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=873&ImageWidth=140,SMER – sociálna demokracia,5480,6136,True,89
275,Maroš,Kondrót,Maroš Kondrót,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=275&ImageWidth=140,SMER – sociálna demokracia,5328,6153,True,87
671,Ján,Kvorka,Ján Kvorka,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=671&ImageWidth=140,SMER – sociálna demokracia,18,19,False,95
1084,Jarmila,Halgašová,Jarmila Halgašová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1084&ImageWidth=140,Sloboda a Solidarita,5518,6140,True,90
1098,Miroslav,Žiak,Miroslav Žiak,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1098&ImageWidth=140,Sloboda a Solidarita,3363,3721,False,90
1102,Roman,Foltin,Roman Foltin,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1102&ImageWidth=140,Sloboda a Solidarita,3163,4015,False,79
1103,Radovan,Sloboda,Radovan Sloboda,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1103&ImageWidth=140,Sloboda a Solidarita,3387,4013,False,84
1104,Radovan,Kazda,Radovan Kazda,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1104&ImageWidth=140,Sloboda a Solidarita,3687,4011,False,92
100,Peter,Osuský,Peter Osuský,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=100&ImageWidth=140,Sloboda a Solidarita,5318,6149,True,86
976,Jana,Bittó Cigániková,Jana Bittó Cigániková,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=976&ImageWidth=140,Sloboda a Solidarita,4727,6153,True,77
963,Martin,Klus,Martin Klus,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=963&ImageWidth=140,Sloboda a Solidarita,1358,2132,True,64
991,Marián,Viskupič,Marián Viskupič,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=991&ImageWidth=140,Sloboda a Solidarita,5589,6149,True,91
971,Branislav,Gröhling,Branislav Gröhling,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=971&ImageWidth=140,Sloboda a Solidarita,2006,2392,True,84
969,Anna,Zemanová,Anna Zemanová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=969&ImageWidth=140,Sloboda a Solidarita,5749,6149,True,93
967,Alojz,Baránik,Alojz Baránik,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=967&ImageWidth=140,Sloboda a Solidarita,5286,6151,True,86
1001,Peter,Cmorej,Peter Cmorej,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1001&ImageWidth=140,Sloboda a Solidarita,5308,6146,True,86
966,Karol,Galek,Karol Galek,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=966&ImageWidth=140,Sloboda a Solidarita,1990,2132,True,93
1113,Jozef,Kanuščák,Jozef Kanuščák,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1113&ImageWidth=140,Sloboda a Solidarita,546,560,False,98
767,Richard,Sulík,Richard Sulík,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=767&ImageWidth=140,Sloboda a Solidarita,2049,2392,True,86
847,Milan,Laurenčík,Milan Laurenčík,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=847&ImageWidth=140,Sloboda a Solidarita,3564,3717,False,96
1049,Ján,Oravec,Ján Oravec,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1049&ImageWidth=140,Sloboda a Solidarita,1984,2132,True,93
779,Ondrej,Dostál,Ondrej Dostál,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=779&ImageWidth=140,Sloboda a Solidarita,5160,5587,True,92
1040,Michal,Luciak,Michal Luciak,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1040&ImageWidth=140,ZA ĽUDÍ,3342,3760,False,89
1108,Andrea,Letanovská,Andrea Letanovská,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1108&ImageWidth=140,ZA ĽUDÍ,847,1260,False,67
1107,Miriam,Šuteková,Miriam Šuteková,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1107&ImageWidth=140,ZA ĽUDÍ,3922,5274,False,74
1105,Viera,Leščáková,Viera Leščáková,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1105&ImageWidth=140,ZA ĽUDÍ,1782,2028,False,88
776,Jana,Žitňanská,Jana Žitňanská,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=776&ImageWidth=140,ZA ĽUDÍ,5122,6153,True,83
996,Ján,Benčík,Ján Benčík,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=996&ImageWidth=140,ZA ĽUDÍ,5835,6149,True,95
1085,Tomáš,Lehotský,Tomáš Lehotský,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1085&ImageWidth=140,ZA ĽUDÍ,5591,6149,True,91
1100,Alexandra,Pivková,Alexandra Pivková,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1100&ImageWidth=140,ZA ĽUDÍ,3139,3721,False,84
1099,Marek,Antal,Marek Antal,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1099&ImageWidth=140,ZA ĽUDÍ,392,628,True,62
1075,Tomáš,Valášek,Tomáš Valášek,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1075&ImageWidth=140,ZA ĽUDÍ,5080,6149,True,83
1013,Marek,Hattas,Marek Hattas,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1013&ImageWidth=140,ZA ĽUDÍ,3533,6141,True,58
1025,Mária,Kolíková,Mária Kolíková,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1025&ImageWidth=140,ZA ĽUDÍ,2229,2392,True,93
1026,Miroslav,Kollár,Miroslav Kollár,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1026&ImageWidth=140,ZA ĽUDÍ,4614,6153,True,75
905,Veronika,Remišová,Veronika Remišová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=905&ImageWidth=140,ZA ĽUDÍ,388,579,True,67
1037,Vladimír,Ledecký,Vladimír Ledecký,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1037&ImageWidth=140,ZA ĽUDÍ,4410,4844,True,91
1042,Vladimíra,Marcinková,Vladimíra Marcinková,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1042&ImageWidth=140,ZA ĽUDÍ,3992,6145,True,65
1062,Juraj,Šeliga,Juraj Šeliga,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1062&ImageWidth=140,ZA ĽUDÍ,4908,6153,True,80
